datetime,low,high,open,close,volumefrom,volumeto
2016-07-07,604.95,676.19,672.7,635.25,153608.21,97639342.03
2016-07-08,630.17,663.43,635.25,662.78,75892.55,49243011.02
2016-07-09,620.68,663.49,662.78,651.83,96013.13,62061207.33
2016-07-10,636.8,651.98,651.83,647.11,29256.82,18955766.48
2016-07-11,639.97,657.47,647.11,646.71,45941.77,29925667.34
2016-07-12,644.56,673.19,646.71,670.56,66591.48,44047499.67
2016-07-13,656.04,672.02,670.56,661.15,62958.21,41791464.25
2016-07-14,646.31,661.88,661.15,657.25,48196.92,31748496.83
2016-07-15,656.5,667.46,657.25,664.2,35830.56,23817856.65
2016-07-16,655.72,665.41,664.2,660.69,20385.0,13557557.05
2016-07-17,660.13,680.94,660.69,676.33,46840.6,31614610.5
2016-07-18,664.61,680.42,676.33,670.38,42576.77,28810844.41
2016-07-19,663.63,673.24,670.38,671.1,30395.36,20401885.27
2016-07-20,659.51,672.29,671.1,664.4,37562.71,25075066.39
2016-07-21,657.82,666.51,664.4,664.62,32164.64,21351309.78
2016-07-22,645.69,669.44,664.62,651.11,65894.84,43283429.35
2016-07-23,647.98,658.17,651.11,655.16,29884.68,19544654.54
2016-07-24,651.03,664.21,655.16,659.29,29815.62,19642346.73
2016-07-25,651.08,662.51,659.29,654.0,34383.06,22564554.46
2016-07-26,643.49,657.76,654.0,654.38,49388.21,32177578.58
2016-07-27,646.04,659.08,654.38,654.54,29885.7,19568531.49
2016-07-28,650.81,657.96,654.54,654.13,28112.8,18452583.66
2016-07-29,650.99,657.4,654.13,655.43,27043.62,17757920.48
2016-07-30,652.06,657.55,655.43,654.74,19354.41,12721755.54
2016-07-31,621.42,654.92,654.74,621.87,62887.74,39918066.14
2016-08-01,603.55,627.89,621.87,607.0,66660.27,41229298.83
2016-08-02,471.36,613.75,607.0,513.43,130913.66,75338595.54
2016-08-03,514.09,573.06,513.43,566.44,85930.35,47170751.56
2016-08-04,559.5,584.89,566.44,576.22,44823.44,25725471.16
2016-08-05,565.81,579.97,576.22,574.66,27885.51,15992890.37
2016-08-06,565.33,596.68,574.66,586.45,25382.28,14676841.26
2016-08-07,580.87,596.01,586.45,590.85,26202.24,15491523.1
2016-08-08,585.41,594.24,590.85,589.24,24880.83,14726811.56
2016-08-09,581.1,591.2,589.24,585.25,25971.47,15304277.91
2016-08-10,580.87,600.52,585.25,590.94,49568.68,29376783.81
2016-08-11,585.39,599.15,590.94,587.84,39824.58,23640952.51
2016-08-12,582.2,591.14,587.84,587.14,25501.78,15009452.98
2016-08-13,582.81,590.07,587.14,584.59,19303.82,11357750.81
2016-08-14,559.93,585.8,584.59,569.06,33065.8,18970094.63
2016-08-15,559.28,574.97,569.06,566.95,33771.15,19218972.96
2016-08-16,563.38,583.38,566.95,580.19,37689.33,21634083.15
2016-08-17,568.66,581.1,580.19,572.34,32760.8,18886741.55
2016-08-18,570.83,579.53,572.34,573.39,30389.41,17509679.71
2016-08-19,566.25,577.86,573.39,574.56,25530.44,14701426.29
2016-08-20,572.28,583.5,574.56,582.61,23119.79,13416843.63
2016-08-21,577.84,585.32,582.61,580.66,14160.18,8294321.53
2016-08-22,577.13,591.9,580.66,587.47,33558.61,19658058.08
2016-08-23,578.61,589.87,587.47,583.56,32082.32,18772369.53
2016-08-24,576.82,584.47,583.56,579.66,28057.04,16337141.09
2016-08-25,570.81,580.71,579.66,577.96,32733.65,18885349.63
2016-08-26,575.83,582.73,577.96,579.37,21168.38,12329289.75
2016-08-27,567.25,580.41,579.37,570.35,18686.65,10747219.53
2016-08-28,569.21,576.32,570.35,574.98,12824.95,7377921.72
2016-08-29,571.38,578.61,574.98,574.23,23862.95,13760854.22
2016-08-30,572.51,579.94,574.23,577.32,27480.29,15895354.76
2016-08-31,571.69,578.25,577.32,573.88,24933.77,14338795.45
2016-09-01,569.37,704.97,573.88,571.99,25872.2,14860164.25
2016-09-02,569.3,577.6,571.99,575.29,26612.15,15315755.66
2016-09-03,572.64,604.97,575.29,598.84,35699.73,21055514.22
2016-09-04,590.78,615.2,598.84,609.55,30690.03,18646011.82
2016-09-05,598.77,610.61,609.55,605.76,25286.46,15369832.26
2016-09-06,603.55,611.95,605.76,610.44,24324.78,14864563.84
2016-09-07,606.24,616.48,610.44,613.21,30033.77,18429525.07
2016-09-08,611.25,629.3,613.21,625.57,36328.29,22710390.64
2016-09-09,617.32,627.58,625.57,623.16,28333.32,17710151.19
2016-09-10,621.07,627.45,623.16,624.52,15279.28,9600113.74
2016-09-11,592.79,630.77,624.52,605.61,36543.99,22467346.61
2016-09-12,603.03,610.62,605.61,607.98,27944.86,17058938.65
2016-09-13,604.87,612.03,607.98,608.61,27515.13,16850869.45
2016-09-14,606.39,612.16,608.61,609.54,24244.49,14878860.18
2016-09-15,605.1,610.73,609.54,608.11,22687.24,13892193.46
2016-09-16,605.15,610.36,608.11,607.78,21847.03,13353736.94
2016-09-17,604.52,609.61,607.78,607.08,15894.29,9724490.11
2016-09-18,605.22,612.38,607.08,610.7,16329.91,10004923.58
2016-09-19,606.99,612.41,610.7,609.85,21236.53,12981851.28
2016-09-20,605.93,611.27,609.85,609.24,22607.66,13809380.94
2016-09-21,591.69,608.82,609.24,597.16,36862.36,22059386.51
2016-09-22,592.83,599.78,597.16,595.63,22441.49,13463966.31
2016-09-23,594.11,603.7,595.63,602.92,25921.89,15567036.24
2016-09-24,600.5,605.92,602.92,602.59,13472.8,8196210.74
2016-09-25,598.35,604.87,602.59,601.49,13278.03,8038079.81
2016-09-26,598.17,608.46,601.49,606.54,27504.57,16700407.53
2016-09-27,601.73,608.97,606.54,605.47,25546.7,15534315.77
2016-09-28,602.62,606.9,605.47,604.67,18936.2,11485005.36
2016-09-29,602.01,607.23,604.67,604.7,25321.05,15403975.48
2016-09-30,602.25,608.78,604.7,608.14,23952.58,14534745.84
2016-10-01,607.07,615.0,608.14,613.41,16932.63,10415543.03
2016-10-02,607.67,614.21,613.41,610.69,16534.52,10096653.77
2016-10-03,608.47,613.2,610.69,611.6,21946.12,13462741.8
2016-10-04,606.5,612.68,611.6,608.96,24993.32,15300692.52
2016-10-05,607.98,613.65,608.96,611.82,23401.3,14360536.88
2016-10-06,608.54,612.68,611.82,610.97,21625.57,13276337.45
2016-10-07,609.12,619.43,610.97,616.03,32725.06,20167399.2
2016-10-08,614.88,619.56,616.03,617.65,13620.86,8467434.0
2016-10-09,613.01,618.35,617.65,615.77,13430.26,8320759.4
2016-10-10,612.76,618.81,615.77,617.29,25230.93,15597892.34
2016-10-11,615.6,642.35,617.29,640.45,55765.89,35367127.91
2016-10-12,632.19,642.51,640.45,635.99,26952.73,17240000.95
2016-10-13,632.25,639.52,635.99,635.6,25614.65,16387361.92
2016-10-14,630.66,640.46,635.6,637.92,31421.75,20114873.61
2016-10-15,635.06,641.4,637.92,637.03,12381.25,7970927.57
2016-10-16,636.39,642.18,637.03,640.12,12886.16,8306925.43
2016-10-17,634.89,641.29,640.12,637.37,27691.09,17742610.19
2016-10-18,632.23,639.34,637.37,635.34,24598.13,15725013.13
2016-10-19,624.09,637.27,635.34,629.06,35289.02,22379197.69
2016-10-20,625.48,630.83,629.06,628.34,20943.99,13252110.98
2016-10-21,627.58,633.26,628.34,630.45,28087.96,17836383.25
2016-10-22,629.72,659.89,630.45,655.48,37097.19,24154228.12
2016-10-23,648.78,661.2,655.48,653.03,21907.32,14418212.04
2016-10-24,645.68,654.32,653.03,650.49,33243.05,21726106.55
2016-10-25,647.65,662.54,650.49,651.0,36742.93,24179462.12
2016-10-26,651.39,678.39,651.0,674.67,47670.4,31949607.32
2016-10-27,672.26,687.88,674.67,682.3,46557.39,31862181.34
2016-10-28,678.63,688.43,682.3,686.24,38968.34,26829414.0
2016-10-29,685.22,720.19,686.24,714.95,54028.31,38351348.64
2016-10-30,689.51,714.91,714.95,697.27,39328.5,27793236.64
2016-10-31,682.17,707.21,697.27,698.67,38046.55,26687188.09
2016-11-01,695.2,734.36,698.67,726.76,68064.91,49453950.69
2016-11-02,718.14,735.78,726.76,733.51,39043.27,28452232.03
2016-11-03,670.4,744.43,733.51,684.87,96409.44,69067917.54
2016-11-04,681.27,706.64,684.87,702.08,48235.17,33762721.43
2016-11-05,694.03,706.38,702.08,702.11,22018.95,15554565.72
2016-11-06,697.63,714.13,702.11,709.91,25809.88,18363567.63
2016-11-07,698.35,711.66,709.91,705.4,30743.71,21797370.12
2016-11-08,700.96,714.63,705.4,710.9,39732.33,28262235.71
2016-11-09,707.13,741.23,710.9,721.42,70698.2,51548567.54
2016-11-10,707.31,723.02,721.42,714.57,33327.52,23931322.76
2016-11-11,711.67,719.79,714.57,714.97,25583.38,18386841.21
2016-11-12,701.08,717.37,714.97,704.27,27601.81,19677656.63
2016-11-13,685.01,705.61,704.27,701.97,36136.74,25249834.8
2016-11-14,696.11,708.03,701.97,704.56,37752.31,26613445.03
2016-11-15,697.91,716.93,704.56,711.1,41401.17,29562740.26
2016-11-16,708.14,745.98,711.1,740.28,79569.14,58304902.39
2016-11-17,730.08,751.91,740.28,737.53,62772.48,46942756.4
2016-11-18,730.95,751.43,737.53,746.96,39708.18,29666065.54
2016-11-19,737.44,755.34,746.96,747.89,25625.82,19276573.28
2016-11-20,712.77,752.26,747.89,728.51,47423.27,34876785.19
2016-11-21,726.55,744.33,728.51,736.19,32508.2,24010681.87
2016-11-22,730.62,754.01,736.19,749.34,44441.44,33225195.21
2016-11-23,731.34,750.93,749.34,741.07,37869.33,28258203.98
2016-11-24,726.19,744.24,741.07,735.31,37239.41,27531777.52
2016-11-25,728.97,741.25,735.31,740.39,28846.87,21299510.69
2016-11-26,725.62,740.96,740.39,734.14,22578.17,16682481.58
2016-11-27,727.11,738.29,734.14,729.42,21354.15,15735824.63
2016-11-28,727.74,738.1,729.42,733.3,34117.31,25153838.93
2016-11-29,727.78,737.04,733.3,732.56,32567.83,24030304.1
2016-11-30,730.57,745.39,732.56,742.49,39277.45,29210351.41
2016-12-01,741.08,755.48,742.49,752.63,54029.19,40690942.17
2016-12-02,752.25,779.02,752.63,770.94,63217.85,48893613.64
2016-12-03,755.81,772.32,770.94,764.24,38445.54,30234128.1
2016-12-04,758.8,769.23,764.24,766.39,19163.97,14755120.48
2016-12-05,746.01,769.18,766.39,754.34,51164.97,39082688.28
2016-12-06,750.91,762.48,754.34,758.21,33430.33,25497771.6
2016-12-07,754.27,769.02,758.21,765.56,34864.8,26755412.58
2016-12-08,761.17,773.41,765.56,768.49,28780.25,22208497.22
2016-12-09,765.03,773.48,768.49,770.48,24176.98,18722048.47
2016-12-10,769.19,776.96,770.48,774.0,18017.98,14049110.07
2016-12-11,763.0,774.16,774.0,767.91,17140.02,13269086.38
2016-12-12,767.86,781.26,767.91,778.47,28759.72,22442991.37
2016-12-13,767.77,790.33,778.47,778.74,33108.65,25894856.06
2016-12-14,771.01,780.77,778.74,776.5,24782.47,19326375.41
2016-12-15,773.12,780.27,776.5,775.21,26224.24,20452116.66
2016-12-16,773.31,783.94,775.21,782.05,27607.57,21650384.64
2016-12-17,779.36,791.57,782.05,787.17,23581.31,18648778.51
2016-12-18,783.8,791.26,787.17,789.01,14532.68,11525747.48
2016-12-19,786.31,793.73,789.01,789.79,25460.54,20238681.94
2016-12-20,787.12,800.02,789.79,799.1,34480.19,27406319.09
2016-12-21,795.98,833.13,799.1,829.21,65293.55,53411082.07
2016-12-22,828.87,874.68,829.21,860.15,70557.59,60511618.45
2016-12-23,858.04,920.26,860.15,917.17,102224.08,91802931.23
2016-12-24,880.79,920.49,917.17,891.07,46030.07,41576781.41
2016-12-25,851.42,895.24,891.07,891.07,42483.29,37173377.51
2016-12-26,885.88,909.32,891.07,898.38,38787.58,35002753.4
2016-12-27,893.38,937.91,898.38,925.78,49691.61,45966615.06
2016-12-28,925.49,974.51,925.78,972.17,77285.8,73811803.99
2016-12-29,949.23,982.57,972.17,971.08,61124.62,59226667.89
2016-12-30,927.4,971.59,971.08,959.04,70839.81,67449149.3
2016-12-31,942.4,965.47,959.04,963.38,27559.31,26379401.89
2017-01-01,956.1,1001.61,963.38,995.44,41148.52,40570922.99
2017-01-02,990.2,1031.68,995.44,1017.05,64951.63,66038073.34
2017-01-03,1006.53,1035.47,1017.05,1033.3,54788.01,56085870.7
2017-01-04,1022.32,1148.54,1033.3,1135.41,156272.17,170584623.04
2017-01-05,874.53,1150.63,1135.41,989.35,240007.84,244839289.77
2017-01-06,852.55,1027.42,989.35,886.16,194290.96,179160668.84
2017-01-07,806.66,900.86,886.16,888.87,130663.09,113037531.71
2017-01-08,875.85,936.13,888.87,900.86,76905.99,70298340.37
2017-01-09,870.91,910.47,900.86,899.78,62579.5,55963281.18
2017-01-10,890.12,911.32,899.78,904.37,53709.46,48644106.82
2017-01-11,751.63,917.65,904.37,785.43,194436.54,160194109.8
2017-01-12,739.55,828.21,785.43,810.11,120241.76,93986701.88
2017-01-13,771.0,835.05,810.11,824.83,89861.97,72555875.62
2017-01-14,808.27,838.9,824.83,819.63,44207.74,36594482.0
2017-01-15,808.63,826.43,819.63,821.17,24401.41,20004735.1
2017-01-16,817.7,836.66,821.17,827.34,33222.93,27592899.17
2017-01-17,825.04,906.38,827.34,899.66,82207.99,72272727.15
2017-01-18,845.87,913.67,899.66,872.03,69258.17,61042392.11
2017-01-19,870.71,905.28,872.03,895.21,58440.87,52300814.98
2017-01-20,878.9,901.49,895.21,892.91,38865.48,34847130.33
2017-01-21,889.46,928.93,892.91,919.84,40378.21,37129176.59
2017-01-22,888.62,938.38,919.84,918.84,47927.32,44074299.79
2017-01-23,910.85,927.98,918.84,921.46,32744.43,30261054.5
2017-01-24,889.15,925.61,921.46,893.75,58874.32,53468911.31
2017-01-25,883.63,905.7,893.75,894.41,37902.18,34014866.15
2017-01-26,893.49,919.32,894.41,915.56,33800.2,30795685.98
2017-01-27,907.92,922.56,915.56,918.01,30968.49,28503144.41
2017-01-28,912.84,921.89,918.01,918.51,14307.36,13251844.02
2017-01-29,912.68,922.4,918.51,914.55,11052.31,10214368.33
2017-01-30,911.51,922.35,914.55,920.73,19062.15,17604172.47
2017-01-31,917.38,967.45,920.73,965.49,54670.21,51869216.53
2017-02-01,959.82,986.57,965.49,982.43,45223.3,44035816.37
2017-02-02,973.5,1009.13,982.43,1003.97,50863.87,50633910.56
2017-02-03,989.21,1023.72,1003.97,1013.02,61671.88,62431017.97
2017-02-04,1000.41,1041.04,1013.02,1031.85,39461.62,40406542.54
2017-02-05,1004.05,1033.66,1031.85,1016.11,31058.49,31669956.98
2017-02-06,1010.83,1030.6,1016.11,1024.67,32019.82,32828350.27
2017-02-07,1019.87,1054.1,1024.67,1049.56,39553.25,41318349.43
2017-02-08,1020.33,1069.23,1049.56,1055.49,65145.12,68336320.22
2017-02-09,924.65,1073.03,1055.49,978.96,146746.26,145839317.48
2017-02-10,947.02,1005.6,978.96,997.61,62132.99,60639111.4
2017-02-11,983.93,1014.32,997.61,1008.32,28319.39,28504495.1
2017-02-12,992.45,1007.82,1008.32,996.52,14750.39,14825023.07
2017-02-13,975.1,1007.61,996.52,995.36,32908.63,32785064.4
2017-02-14,986.46,1013.8,995.36,1008.34,39537.9,39810076.3
2017-02-15,999.73,1010.93,1008.34,1008.19,23359.15,23569549.45
2017-02-16,1007.39,1040.28,1008.19,1031.93,38080.21,39114743.32
2017-02-17,1025.87,1057.39,1031.93,1049.41,45711.79,47815360.54
2017-02-18,1044.68,1063.21,1049.41,1052.28,25362.02,26856521.18
2017-02-19,1037.67,1056.48,1052.28,1048.89,17953.15,18876881.86
2017-02-20,1040.99,1081.78,1048.89,1077.56,31010.85,32959720.15
2017-02-21,1073.54,1123.03,1077.56,1119.03,57048.87,62908569.43
2017-02-22,1094.83,1132.25,1119.03,1120.46,47913.31,53647453.34
2017-02-23,1113.54,1181.6,1120.46,1171.91,65737.1,75663167.44
2017-02-24,1092.41,1211.74,1171.91,1176.49,108170.88,126978010.75
2017-02-25,1116.21,1180.01,1176.49,1149.05,45860.52,53003830.46
2017-02-26,1130.61,1177.47,1149.05,1171.58,30764.77,35750258.05
2017-02-27,1164.27,1195.82,1171.58,1188.83,35468.84,42035366.64
2017-02-28,1175.75,1208.22,1188.83,1189.27,50579.83,60371869.57
2017-03-01,1154.55,1225.04,1189.27,1222.66,51153.83,61964760.57
2017-03-02,1211.96,1286.98,1222.66,1255.47,78492.01,98040639.32
2017-03-03,1250.8,1291.35,1255.47,1283.3,67275.49,85876262.86
2017-03-04,1228.73,1285.78,1283.3,1264.32,38418.2,48597934.9
2017-03-05,1242.1,1273.28,1264.32,1271.22,25430.23,32104972.38
2017-03-06,1261.0,1280.61,1271.22,1277.01,31026.9,39591110.81
2017-03-07,1148.66,1280.89,1277.01,1232.69,87722.01,108673876.49
2017-03-08,1136.88,1242.04,1232.69,1146.97,97875.25,116342973.91
2017-03-09,1129.35,1206.97,1146.97,1191.33,59860.55,70427061.57
2017-03-10,988.69,1330.42,1191.33,1112.39,190472.52,223836041.81
2017-03-11,1104.78,1202.69,1112.39,1179.22,70747.22,82387198.06
2017-03-12,1160.9,1235.46,1179.22,1225.11,44412.09,53441762.07
2017-03-13,1205.61,1245.63,1225.11,1238.19,60460.94,74376298.14
2017-03-14,1218.38,1255.52,1238.19,1243.14,45142.05,56058617.23
2017-03-15,1236.43,1256.95,1243.14,1253.43,43592.4,54486699.63
2017-03-16,1118.96,1260.24,1253.43,1172.88,132773.3,159409024.53
2017-03-17,1063.48,1174.9,1172.88,1071.71,163739.0,183879768.71
2017-03-18,940.18,1103.61,1071.71,971.38,210424.36,212772055.65
2017-03-19,967.31,1063.67,971.38,1022.6,106444.72,108128237.76
2017-03-20,1005.05,1057.5,1022.6,1047.51,61431.4,63833143.48
2017-03-21,1043.87,1125.53,1047.51,1121.29,92591.27,101051998.73
2017-03-22,997.78,1121.88,1121.29,1044.72,115286.08,120730492.05
2017-03-23,1022.02,1062.79,1044.72,1035.03,56517.89,58898141.13
2017-03-24,927.35,1038.38,1035.03,939.7,132599.72,130042865.54
2017-03-25,890.43,995.96,939.7,966.3,127044.59,118395054.45
2017-03-26,946.65,1004.32,966.3,969.44,85332.41,83255983.42
2017-03-27,961.8,1048.85,969.44,1045.14,91256.43,92332221.14
2017-03-28,1015.45,1068.41,1045.14,1044.42,80000.9,83567551.46
2017-03-29,1008.34,1058.66,1044.42,1041.9,68852.51,71261535.48
2017-03-30,1020.93,1052.66,1041.9,1037.91,74984.88,77633883.53
2017-03-31,1035.18,1088.2,1037.91,1079.11,90987.94,96543920.02
2017-04-01,1067.47,1103.74,1079.11,1086.12,50658.36,55020078.21
2017-04-02,1074.21,1109.48,1086.12,1097.4,70980.71,77853933.84
2017-04-03,1095.55,1157.87,1097.4,1147.56,98499.3,111870807.42
2017-04-04,1122.15,1161.19,1147.56,1141.77,70998.95,81164094.44
2017-04-05,1110.06,1143.84,1141.77,1129.87,69469.37,78335573.66
2017-04-06,1130.51,1201.55,1129.87,1188.7,92357.58,108182158.18
2017-04-07,1173.18,1201.23,1188.7,1190.49,59746.57,71184485.98
2017-04-08,1166.65,1198.22,1190.49,1180.78,33180.63,39393003.33
2017-04-09,1173.99,1215.1,1180.78,1204.34,45351.08,54498333.26
2017-04-10,1194.81,1214.87,1204.34,1206.71,40013.05,48473680.7
2017-04-11,1195.76,1229.57,1206.71,1220.74,37394.78,45563707.07
2017-04-12,1207.36,1225.46,1220.74,1212.53,44783.23,54699396.14
2017-04-13,1150.29,1218.66,1212.53,1176.2,66051.93,78456422.62
2017-04-14,1162.16,1195.4,1176.2,1177.33,47217.49,56129576.67
2017-04-15,841.53,1194.85,1177.33,1176.99,28384.58,33877537.21
2017-04-16,1166.74,1187.97,1176.99,1176.8,18930.29,22538918.55
2017-04-17,1172.81,1202.97,1176.8,1194.01,46483.54,56095607.39
2017-04-18,1191.14,1213.88,1194.01,1206.09,52747.52,64900219.25
2017-04-19,1194.08,1218.21,1206.09,1215.2,43347.15,53034357.1
2017-04-20,1210.67,1246.64,1215.2,1238.09,55194.86,69223360.98
2017-04-21,1235.56,1256.97,1238.09,1249.64,41344.02,52498296.85
2017-04-22,1215.78,1256.97,1249.64,1240.89,43814.59,55776932.72
2017-04-23,1223.06,1256.23,1240.89,1249.14,42608.01,54224355.75
2017-04-24,1234.86,1256.36,1249.14,1248.18,38542.24,49281629.32
2017-04-25,1244.21,1272.62,1248.18,1264.31,43885.78,56659016.28
2017-04-26,1263.0,1309.2,1264.31,1286.63,58908.66,77649710.39
2017-04-27,1285.3,1346.79,1286.63,1332.91,61771.48,83319636.4
2017-04-28,1287.62,1356.15,1332.91,1329.62,77569.41,104536476.71
2017-04-29,1314.15,1343.69,1329.62,1336.28,40969.34,55982468.15
2017-04-30,1309.66,1358.94,1336.28,1351.91,40643.04,55470285.83
2017-05-01,1342.78,1448.68,1351.91,1415.81,100438.27,144414038.52
2017-05-02,1394.83,1471.14,1415.81,1445.93,70004.82,103342244.97
2017-05-03,1424.05,1496.39,1445.93,1485.55,81717.36,122551707.4
2017-05-04,1437.11,1609.84,1485.55,1516.76,136711.3,213084949.56
2017-05-05,1485.01,1588.11,1516.76,1507.77,120379.24,188015771.96
2017-05-06,1503.93,1560.42,1507.77,1545.29,59602.01,92747185.54
2017-05-07,1495.18,1572.89,1545.29,1554.45,71355.58,111708072.42
2017-05-08,1552.86,1667.67,1554.45,1664.47,107226.89,174687869.23
2017-05-09,1619.97,1757.39,1664.47,1697.5,127228.68,219169486.19
2017-05-10,1664.99,1766.18,1697.5,1752.31,89679.81,156203600.07
2017-05-11,1741.54,1864.76,1752.31,1819.29,109009.0,198829123.41
2017-05-12,1641.18,1822.51,1819.29,1686.39,109341.25,192159873.95
2017-05-13,1594.59,1770.5,1686.39,1763.74,75467.87,128390095.83
2017-05-14,1736.13,1802.75,1763.74,1772.55,40635.4,72874378.57
2017-05-15,1656.81,1776.65,1772.55,1708.92,80241.72,138499150.92
2017-05-16,1653.72,1752.55,1708.92,1729.34,75541.37,130379207.17
2017-05-17,1703.97,1842.83,1729.34,1801.3,94618.69,170954154.68
2017-05-18,1791.12,1980.49,1801.3,1880.99,73095.54,135901905.39
2017-05-19,1875.28,1969.7,1880.99,1962.0,98759.13,191523926.23
2017-05-20,1944.4,2048.45,1962.0,2040.18,89862.03,179346919.05
2017-05-21,1980.07,2094.94,2040.18,2044.19,78775.32,161036810.13
2017-05-22,1998.61,2264.76,2044.19,2124.41,174376.65,373482496.01
2017-05-23,2110.78,2286.3,2124.41,2272.58,114179.23,251969081.94
2017-05-24,2263.29,2496.98,2272.58,2445.28,149254.84,353734030.88
2017-05-25,2210.48,2781.76,2445.28,2307.22,248438.97,622139030.97
2017-05-26,2051.45,2616.52,2306.96,2244.89,191494.03,441342711.51
2017-05-27,1868.56,2322.37,2244.89,2052.43,222952.91,446034004.02
2017-05-28,2051.07,2300.52,2052.43,2189.02,125004.39,266766116.87
2017-05-29,2117.34,2337.35,2189.02,2278.21,92235.69,204101576.11
2017-05-30,2147.1,2329.26,2278.21,2192.55,120964.11,270069146.9
2017-05-31,2168.37,2330.62,2192.55,2303.34,117749.1,261223035.96
2017-06-01,2303.34,2460.84,2303.34,2412.65,122696.44,290070431.91
2017-06-02,2385.59,2493.97,2412.65,2492.6,83028.45,199765372.83
2017-06-03,2449.95,2582.77,2492.6,2545.43,70956.49,177168595.51
2017-06-04,2478.18,2559.79,2545.43,2524.06,59478.96,149060810.38
2017-06-05,2523.92,2705.38,2524.06,2704.96,86686.38,225611887.49
2017-06-06,2699.68,2931.24,2704.96,2870.5,192228.25,538772473.78
2017-06-07,2626.56,2880.95,2870.5,2691.51,122676.04,340329903.73
2017-06-08,2623.61,2808.41,2691.51,2798.78,95420.44,260898606.12
2017-06-09,2786.07,2852.07,2798.78,2811.43,67044.96,189237110.88
2017-06-10,2807.36,2914.19,2811.43,2900.25,86516.58,246869682.08
2017-06-11,2867.25,2977.86,2900.25,2973.45,83026.07,241516660.76
2017-06-12,2483.63,2985.06,2973.45,2656.77,217963.32,585158909.87
2017-06-13,2647.44,2784.77,2656.77,2712.99,116738.08,314476276.72
2017-06-14,2348.99,2803.72,2712.99,2467.27,174189.24,448294279.42
2017-06-15,2125.56,2521.6,2467.27,2442.46,262787.33,606264366.01
2017-06-16,2335.28,2536.42,2442.46,2508.58,117206.43,286630757.58
2017-06-17,2454.81,2690.71,2508.58,2655.1,95948.29,246698591.9
2017-06-18,2488.59,2676.04,2655.1,2539.56,92004.22,235239296.33
2017-06-19,2518.78,2617.75,2539.56,2616.82,81829.22,210372750.85
2017-06-20,2613.98,2800.48,2616.82,2754.38,111303.55,300034010.58
2017-06-21,2624.35,2804.41,2754.38,2677.62,116033.61,313234721.45
2017-06-22,2623.17,2757.32,2677.62,2722.84,78297.6,210318780.96
2017-06-23,2699.48,2759.66,2722.84,2710.37,56938.1,155303414.19
2017-06-24,2540.35,2741.56,2710.37,2590.05,86964.18,228007287.01
2017-06-25,2472.37,2660.66,2590.05,2541.62,86972.43,220679135.83
2017-06-26,2327.26,2584.75,2541.62,2446.05,165825.86,401912134.89
2017-06-27,2309.63,2585.06,2446.05,2583.75,159263.78,381517099.87
2017-06-28,2490.11,2616.95,2583.75,2577.74,110423.89,279792448.24
2017-06-29,2526.51,2605.86,2577.74,2558.37,75323.92,191733499.8
2017-06-30,2469.54,2576.28,2558.37,2480.61,73001.6,183878856.3
2017-07-01,2387.47,2529.62,2480.61,2424.61,66319.98,160661673.8
2017-07-02,2375.86,2555.34,2424.61,2536.46,67757.31,165839565.2
2017-07-03,2506.3,2617.48,2536.46,2572.47,83418.16,212244951.2
2017-07-04,2569.99,2658.73,2572.47,2617.32,80675.07,210433639.12
2017-07-05,2562.04,2642.74,2617.32,2627.86,89719.19,232257106.93
2017-07-06,2581.8,2634.84,2627.86,2614.24,60155.45,156558009.83
2017-07-07,2484.73,2617.48,2614.24,2513.88,90447.94,229168229.22
2017-07-08,2480.62,2568.73,2513.88,2564.86,54508.76,136973389.49
2017-07-09,2509.65,2576.73,2564.86,2511.43,39161.96,99506518.51
2017-07-10,2271.79,2530.34,2511.43,2344.02,123797.54,297270301.0
2017-07-11,2265.48,2412.75,2344.02,2324.29,146630.2,341998621.09
2017-07-12,2262.08,2424.82,2324.29,2403.09,109522.9,257095280.13
2017-07-13,2334.96,2436.66,2403.09,2362.44,88166.37,208630220.69
2017-07-14,2165.36,2370.53,2362.44,2234.17,114411.35,257704533.44
2017-07-15,1974.03,2237.13,2234.17,1975.08,155317.39,320719096.8
2017-07-16,1808.99,2044.41,1975.08,1914.09,189643.47,364287861.72
2017-07-17,1913.79,2233.83,1914.09,2233.39,176887.53,368366495.35
2017-07-18,2164.59,2400.74,2233.39,2320.23,202621.16,465220151.81
2017-07-19,2243.13,2412.38,2320.23,2282.58,154319.01,357639189.58
2017-07-20,2282.11,2932.81,2282.58,2866.02,310335.43,807416890.88
2017-07-21,2622.54,2873.96,2866.02,2675.08,193756.93,529154789.97
2017-07-22,2658.59,2876.71,2675.08,2836.53,121917.95,341992860.2
2017-07-23,2675.65,2856.67,2836.53,2756.61,108229.76,299869260.34
2017-07-24,2715.69,2798.89,2756.61,2763.42,83009.25,229047365.02
2017-07-25,2472.62,2779.08,2763.42,2582.58,205883.15,534765380.75
2017-07-26,2441.54,2631.73,2582.58,2559.21,135502.93,340465234.92
2017-07-27,2547.74,2712.92,2559.21,2691.88,103832.54,269880857.99
2017-07-28,2683.59,2843.78,2691.88,2806.75,138904.86,383479795.74
2017-07-29,2699.42,2812.13,2806.75,2733.5,84491.69,230818894.97
2017-07-30,2621.68,2773.06,2733.5,2766.49,82717.65,222933516.31
2017-07-31,2723.05,2916.3,2766.49,2883.27,91115.22,254836601.62
